order_id,order_date,product_id,customer_id,product_qty,product_net_revenue,tax_amount,product_gross_revenue,status
76448,2023-11-06 10:24:58,68530,825,13,3757,0,3757,wc-entregado
76388,2023-11-03 19:04:03,74728,1342,4,2476,0,2476,wc-entregado
76470,2023-11-06 11:06:55,68647,32,50,14950,0,14950,wc-entregado
76471,2023-11-06 11:14:08,74905,1376,20,6180,0,6180,wc-entregado
76471,2023-11-06 11:14:08,69969,1376,5,3060,0,3060,wc-entregado
76471,2023-11-06 11:14:08,74263,1376,10,5690,0,5690,wc-entregado
76471,2023-11-06 11:14:08,75164,1376,10,7950,0,7950,wc-entregado
76471,2023-11-06 11:14:08,75414,1376,10,5490,0,5490,wc-entregado
76471,2023-11-06 11:14:08,73364,1376,1,2812,0,2812,wc-entregado
76471,2023-11-06 11:14:08,69426,1376,5,2860,0,2860,wc-entregado
76471,2023-11-06 11:14:08,76351,1376,10,2620,0,2620,wc-entregado
76471,2023-11-06 11:14:08,75908,1376,10,8790,0,8790,wc-entregado
76474,2023-11-06 12:14:57,74181,731,10,2160,0,2160,wc-entregado
76474,2023-11-06 12:14:57,57821,731,10,2300,0,2300,wc-entregado
76495,2023-11-06 12:52:55,54319,629,30,960,0,960,wc-entregado
76498,2023-11-06 13:09:25,54319,629,30,960,0,960,wc-entregado
76499,2023-11-06 14:12:57,75353,1017,1,869,0,869,wc-entregado
76500,2023-11-06 14:15:32,75353,1017,1,869,0,869,wc-entregado
76501,2023-11-06 14:18:13,62809,1017,1,1059,0,1059,wc-entregado
76502,2023-11-06 14:20:23,75353,1017,1,869,0,869,wc-entregado
76503,2023-11-06 14:21:45,75353,1017,1,869,0,869,wc-entregado
76474,2023-11-06 12:14:57,75049,731,10,1590,0,1590,wc-entregado
76504,2023-11-06 14:30:57,69168,1171,2,1796,0,1796,wc-entregado
76508,2023-11-06 14:53:49,68730,272,6,6240,0,6240,wc-cancelled
76511,2023-11-06 14:55:28,74826,731,5,1545,0,1545,wc-entregado
76513,2023-11-06 15:03:58,68530,1017,1,289,0,289,wc-entregado
76514,2023-11-06 15:05:48,68530,1017,1,289,0,289,wc-entregado
76515,2023-11-06 15:07:19,68530,1017,1,289,0,289,wc-entregado
76550,2023-11-06 17:49:39,75684,118,7,4655,0,4655,wc-entregado
76559,2023-11-06 18:11:02,71491,118,4,1628,0,1628,wc-entregado
76581,2023-11-07 09:24:11,62422,1017,1,1249,0,1249,wc-entregado
76584,2023-11-07 09:29:19,76263,679,3,2355,0,2355,wc-entregado
76599,2023-11-07 10:38:50,46999,1388,30,9270,0,9270,wc-entregado
76607,2023-11-07 11:07:20,75049,1183,10,1590,0,1590,wc-entregado
76628,2023-11-07 11:56:27,70830,679,2,2998,0,2998,wc-entregado
76630,2023-11-07 12:05:11,62067,39,11,6347,0,6347,wc-entregado
76629,2023-11-07 12:03:36,76350,1320,1,262,0,262,wc-entregado
76634,2023-11-07 12:10:48,70237,20,20,7600,0,7600,wc-cancelled
76641,2023-11-07 12:22:46,70830,679,2,2998,0,2998,wc-cancelled
76642,2023-11-07 12:24:02,46999,30,10,3090,0,3090,wc-entregado
76653,2023-11-07 12:40:37,76643,1255,5,4445,0,4445,wc-cancelled
76651,2023-11-07 12:39:21,66305,1077,4,1756,0,1756,wc-entregado
76651,2023-11-07 12:39:21,73552,1077,2,1198,0,1198,wc-entregado
76651,2023-11-07 12:39:21,46999,1077,30,9270,0,9270,wc-entregado
76651,2023-11-07 12:39:21,47128,1077,6,3594,0,3594,wc-entregado
76651,2023-11-07 12:39:21,69168,1077,3,2694,0,2694,wc-entregado
76651,2023-11-07 12:39:21,75671,1077,1,859,0,859,wc-entregado
76651,2023-11-07 12:39:21,75908,1077,4,3516,0,3516,wc-entregado
76651,2023-11-07 12:39:21,68528,1077,15,1800,0,1800,wc-entregado
76651,2023-11-07 12:39:21,68537,1077,5,1405,0,1405,wc-entregado
76651,2023-11-07 12:39:21,72070,1077,2,118,0,118,wc-entregado
76651,2023-11-07 12:39:21,62832,1077,20,2100,0,2100,wc-entregado
76651,2023-11-07 12:39:21,69561,1077,20,1880,0,1880,wc-entregado
76654,2023-11-07 12:46:15,73175,786,20,9700,0,9700,wc-entregado
76660,2023-11-07 12:55:19,70672,873,20,6980,0,6980,wc-cancelled
76664,2023-11-07 12:56:24,76208,1338,100,49600,0,49600,wc-cancelled
76667,2023-11-07 13:12:05,76226,786,60,14100,0,14100,wc-entregado
76681,2023-11-07 15:15:02,73423,435,10,2820,0,2820,wc-entregado
76681,2023-11-07 15:15:02,72961,435,3,3585,0,3585,wc-entregado
76689,2023-11-07 15:47:51,74101,1392,3,3747,0,3747,wc-entregado
76689,2023-11-07 15:47:51,75846,1392,2,2078,0,2078,wc-entregado
76689,2023-11-07 15:47:51,72063,1392,1,929,0,929,wc-entregado
76689,2023-11-07 15:47:51,73900,1392,2,2078,0,2078,wc-entregado
76689,2023-11-07 15:47:51,72060,1392,1,829,0,829,wc-entregado
76757,2023-11-07 18:25:32,74031,1243,100,6200,0,6200,wc-entregado
76757,2023-11-07 18:25:32,69709,1243,5,2745,0,2745,wc-entregado
76757,2023-11-07 18:25:32,76547,1243,3,1632,0,1632,wc-entregado
76757,2023-11-07 18:25:32,74686,1243,3,2667,0,2667,wc-entregado
76757,2023-11-07 18:25:32,72766,1243,3,2286,0,2286,wc-entregado
76757,2023-11-07 18:25:32,76546,1243,3,1617,0,1617,wc-entregado
76757,2023-11-07 18:25:32,47472,1243,3,3177,0,3177,wc-entregado
76757,2023-11-07 18:25:32,62810,1243,3,3492,0,3492,wc-entregado
76757,2023-11-07 18:25:32,75908,1243,3,2637,0,2637,wc-entregado
76757,2023-11-07 18:25:32,76263,1243,2,1570,0,1570,wc-entregado
76766,2023-11-07 19:19:22,62416,1017,1,187,0,187,wc-entregado
76771,2023-11-08 06:21:23,12857,8,20,15780,0,15780,wc-entregado
76772,2023-11-08 08:05:24,73830,889,10,440,0,440,wc-entregado
76772,2023-11-08 08:05:24,67262,889,10,250,0,250,wc-entregado
76783,2023-11-08 11:03:25,75805,30,6,1170,0,1170,wc-entregado
76785,2023-11-08 11:07:56,76544,679,4,3596,0,3596,wc-entregado
76559,2023-11-06 18:11:02,76666,118,50,14500,0,14500,wc-entregado
76808,2023-11-08 13:25:34,75683,877,3,780,0,780,wc-entregado
76847,2023-11-08 16:16:52,75289,1234,9,7380,0,7380,wc-entregado
76848,2023-11-08 16:18:15,75810,490,20,10580,0,10580,wc-entregado
76849,2023-11-08 16:18:37,76208,786,20,9780,0,9780,wc-entregado
76862,2023-11-08 16:49:58,75299,1243,10,7700,0,7700,wc-entregado
76894,2023-11-09 09:23:52,68646,379,70,27230,0,27230,wc-entregado
76898,2023-11-09 09:30:20,75299,1234,6,4620,0,4620,wc-entregado
76898,2023-11-09 09:30:20,75650,1234,6,3294,0,3294,wc-entregado
76898,2023-11-09 09:30:20,75414,1234,7,3843,0,3843,wc-entregado
76898,2023-11-09 09:30:20,67209,1234,3,4695,0,4695,wc-entregado
76898,2023-11-09 09:30:20,75158,1234,3,5547,0,5547,wc-entregado
76903,2023-11-09 09:37:41,56962,144,50,4100,0,4100,wc-entregado
76908,2023-11-09 09:48:09,74117,177,10,820,0,820,wc-entregado
76908,2023-11-09 09:48:09,74125,177,8,584,0,584,wc-entregado
76908,2023-11-09 09:48:09,74120,177,14,882,0,882,wc-entregado
76912,2023-11-09 10:29:51,73549,39,8,3080,0,3080,wc-entregado
76913,2023-11-09 10:32:38,75811,39,4,1380,0,1380,wc-entregado
76915,2023-11-09 10:43:58,67874,890,1,1248,0,1248,wc-entregado
76917,2023-11-09 11:01:09,33708,930,32,832,0,832,wc-entregado
76937,2023-11-09 11:50:03,75414,1095,4,2196,0,2196,wc-entregado
76939,2023-11-09 11:52:53,73461,1328,1,16,0,16,wc-entregado
76956,2023-11-09 12:26:19,70237,20,30,11400,0,11400,wc-cancelled
76976,2023-11-09 13:18:47,45949,629,5,3925,0,3925,wc-entregado
76977,2023-11-09 13:23:12,73548,39,6,2394,0,2394,wc-completed
76978,2023-11-09 13:25:12,73548,39,6,2394,0,2394,wc-entregado
76975,2023-11-09 13:06:48,65717,199,50,4950,0,4950,wc-cancelled
77003,2023-11-09 14:55:11,66280,882,80,47840,0,47840,wc-cancelled
77011,2023-11-09 15:17:07,76226,873,16,3760,0,3760,wc-entregado
77020,2023-11-09 16:10:14,77014,1255,5,5445,0,5445,wc-cancelled
77021,2023-11-09 16:22:05,75186,1017,1,409,0,409,wc-entregado
77022,2023-11-09 16:26:45,75353,1017,1,869,0,869,wc-entregado
77023,2023-11-09 16:31:03,75353,1017,1,869,0,869,wc-entregado
77026,2023-11-09 16:37:08,70573,102,4,2556,0,2556,wc-entregado
77025,2023-11-09 16:37:03,75353,1017,1,869,0,869,wc-entregado
77026,2023-11-09 16:37:08,69274,102,1,322,0,322,wc-entregado
77026,2023-11-09 16:37:08,70237,102,3,1140,0,1140,wc-entregado
77030,2023-11-09 16:42:30,75047,721,1,465,0,465,wc-entregado
77030,2023-11-09 16:42:30,71653,721,2,518,0,518,wc-entregado
77041,2023-11-09 17:01:22,75805,27,10,1950,0,1950,wc-entregado
77041,2023-11-09 17:01:22,70573,27,12,7668,0,7668,wc-entregado
77089,2023-11-09 20:13:55,75082,461,2,1780,0,1780,wc-entregado
77089,2023-11-09 20:13:55,67709,461,1,869,0,869,wc-entregado
77089,2023-11-09 20:13:55,71101,461,2,1798,0,1798,wc-entregado
77089,2023-11-09 20:13:55,76022,461,4,1516,0,1516,wc-entregado
77089,2023-11-09 20:13:55,66280,461,3,1794,0,1794,wc-entregado
77089,2023-11-09 20:13:55,75643,461,3,2067,0,2067,wc-entregado
77089,2023-11-09 20:13:55,75353,461,1,869,0,869,wc-entregado
77089,2023-11-09 20:13:55,75198,461,1,499,0,499,wc-entregado
77093,2023-11-10 09:21:40,60171,1158,2,1690,0,1690,wc-entregado
77094,2023-11-10 09:28:25,70006,650,30,10770,0,10770,wc-entregado
77094,2023-11-10 09:28:25,68648,650,30,10650,0,10650,wc-entregado
77096,2023-11-10 09:39:38,75794,177,1,529,0,529,wc-entregado
77097,2023-11-10 09:44:04,75186,1017,1,409,0,409,wc-entregado
77098,2023-11-10 09:49:00,75353,1017,1,869,0,869,wc-entregado
77099,2023-11-10 09:57:04,75353,1017,1,869,0,869,wc-entregado
77106,2023-11-10 10:31:17,33708,1375,32,832,0,832,wc-entregado
77107,2023-11-10 10:49:20,33708,1375,2,52,0,52,wc-entregado
77107,2023-11-10 10:49:20,71520,1375,5,775,0,775,wc-entregado
77108,2023-11-10 10:52:51,33708,1375,32,832,0,832,wc-entregado
77109,2023-11-10 10:55:44,33708,1375,2,52,0,52,wc-entregado
77109,2023-11-10 10:55:44,71520,1375,5,775,0,775,wc-entregado
77110,2023-11-10 10:59:49,71520,1375,5,775,0,775,wc-entregado
77110,2023-11-10 10:59:49,33708,1375,2,52,0,52,wc-entregado
77111,2023-11-10 11:02:39,33708,1375,10,260,0,260,wc-entregado
77111,2023-11-10 11:02:39,64282,1375,27,567,0,567,wc-entregado
77112,2023-11-10 11:05:50,64282,1375,39,819,0,819,wc-entregado
77135,2023-11-10 12:01:24,76932,1396,600,52800,0,52800,wc-entregado
77141,2023-11-10 14:05:24,75394,786,3,2925,0,2925,wc-cancelled
77142,2023-11-10 14:29:23,75805,27,2,390,0,390,wc-entregado
77143,2023-11-10 14:47:12,75248,1223,5,1660,0,1660,wc-cancelled
77143,2023-11-10 14:47:12,52151,1223,5,1530,0,1530,wc-cancelled
77143,2023-11-10 14:47:12,72468,1223,5,795,0,795,wc-cancelled
77143,2023-11-10 14:47:12,76721,1223,3,2067,0,2067,wc-cancelled
77143,2023-11-10 14:47:12,65133,1223,5,970,0,970,wc-cancelled
77143,2023-11-10 14:47:12,76060,1223,5,710,0,710,wc-cancelled
77143,2023-11-10 14:47:12,72412,1223,20,340,0,340,wc-cancelled
77143,2023-11-10 14:47:12,72409,1223,15,225,0,225,wc-cancelled
77143,2023-11-10 14:47:12,74042,1223,20,720,0,720,wc-cancelled
77185,2023-11-10 17:12:31,75678,1216,50,9450,0,9450,wc-entregado
77189,2023-11-10 17:23:40,76722,1245,10,6800,0,6800,wc-entregado
77200,2023-11-10 19:21:36,75353,1017,1,869,0,869,wc-entregado
77201,2023-11-10 19:25:45,75353,1017,1,869,0,869,wc-entregado
77202,2023-11-10 19:28:31,75186,1017,1,409,0,409,wc-entregado
77203,2023-11-10 19:33:33,75353,1017,1,869,0,869,wc-entregado
77204,2023-11-10 19:38:45,75353,1017,1,869,0,869,wc-entregado
77205,2023-11-10 19:45:34,62832,1017,1,210,0,210,wc-entregado
77375,2023-11-12 00:21:00,74115,570,5,430,0,430,wc-entregado
77375,2023-11-12 00:21:00,75725,570,5,530,0,530,wc-entregado
77375,2023-11-12 00:21:00,76325,570,4,948,0,948,wc-entregado
77386,2023-11-13 07:47:38,76546,1322,3,1617,0,1617,wc-entregado
77386,2023-11-13 07:47:38,73317,1322,6,1074,0,1074,wc-entregado
77386,2023-11-13 07:47:38,66274,1322,3,630,0,630,wc-entregado
77386,2023-11-13 07:47:38,77015,1322,3,747,0,747,wc-entregado
77386,2023-11-13 07:47:38,68536,1322,1,107,0,107,wc-entregado
77387,2023-11-13 08:57:32,76123,930,7,833,0,833,wc-entregado
77388,2023-11-13 09:01:08,76123,930,7,833,0,833,wc-entregado
77389,2023-11-13 09:05:40,76123,930,7,833,0,833,wc-entregado
77390,2023-11-13 09:07:43,76123,930,7,833,0,833,wc-entregado
77394,2023-11-13 09:17:33,76123,930,2,238,0,238,wc-cancelled
77401,2023-11-13 09:47:46,75705,786,32,8320,0,8320,wc-entregado
77414,2023-11-13 10:49:53,69179,255,20,460,0,460,wc-entregado
77420,2023-11-13 11:31:17,75805,721,2,390,0,390,wc-entregado
77420,2023-11-13 11:31:17,75815,721,6,1734,0,1734,wc-entregado
77420,2023-11-13 11:31:17,75811,721,4,1380,0,1380,wc-entregado
77421,2023-11-13 11:38:41,65128,772,8,2128,0,2128,wc-entregado
77433,2023-11-13 12:00:07,77427,1076,13,5018,0,5018,wc-entregado
77433,2023-11-13 12:00:07,74026,1076,5,1165,0,1165,wc-entregado
77089,2023-11-09 20:13:55,75648,461,1,779,0,779,wc-entregado
77089,2023-11-09 20:13:55,76202,461,2,1090,0,1090,wc-entregado
77441,2023-11-13 12:30:26,60328,631,350,10150,0,10150,wc-entregado
77455,2023-11-13 13:51:04,60328,1032,170,4930,0,4930,wc-entregado
77462,2023-11-13 14:22:42,74028,570,5,705,0,705,wc-entregado
77462,2023-11-13 14:22:42,55111,570,20,660,0,660,wc-entregado
77475,2023-11-13 17:01:02,72468,1353,50,7950,0,7950,wc-entregado
77475,2023-11-13 17:01:02,74255,1353,20,3180,0,3180,wc-entregado
77485,2023-11-14 09:51:13,77014,523,6,6474,0,6474,wc-entregado
77486,2023-11-14 10:29:53,77439,979,29,812,0,812,wc-entregado
77487,2023-11-14 10:35:10,75353,1017,1,869,0,869,wc-entregado
77488,2023-11-14 10:35:28,77439,979,15,420,0,420,wc-entregado
77488,2023-11-14 10:35:28,77435,979,9,405,0,405,wc-entregado
77489,2023-11-14 10:38:46,75353,1017,1,869,0,869,wc-entregado
77490,2023-11-14 10:40:41,75353,1017,1,869,0,869,wc-entregado
77491,2023-11-14 10:41:04,77435,979,18,810,0,810,wc-entregado
77492,2023-11-14 10:43:13,75353,1017,1,869,0,869,wc-entregado
77493,2023-11-14 10:44:59,77435,979,3,135,0,135,wc-entregado
77494,2023-11-14 10:45:28,75353,1017,1,869,0,869,wc-entregado
77493,2023-11-14 10:44:59,77429,979,29,696,0,696,wc-entregado
77495,2023-11-14 10:48:10,75353,1017,1,869,0,869,wc-entregado
77496,2023-11-14 10:48:39,77429,979,35,840,0,840,wc-entregado
77498,2023-11-14 10:51:08,77429,979,35,840,0,840,wc-entregado
77499,2023-11-14 10:51:09,75186,1017,1,409,0,409,wc-entregado
77500,2023-11-14 10:56:17,77439,930,30,840,0,840,wc-entregado
77510,2023-11-14 11:06:04,77439,930,30,840,0,840,wc-entregado
77511,2023-11-14 11:08:30,77439,930,15,420,0,420,wc-entregado
77511,2023-11-14 11:08:30,77429,930,18,432,0,432,wc-entregado
77512,2023-11-14 11:11:51,77439,930,1,28,0,28,wc-entregado
77512,2023-11-14 11:11:51,77429,930,34,816,0,816,wc-entregado
77513,2023-11-14 11:17:41,77435,930,18,810,0,810,wc-entregado
77513,2023-11-14 11:17:41,77429,930,1,24,0,24,wc-entregado
77514,2023-11-14 11:23:29,77435,930,12,540,0,540,wc-entregado
77514,2023-11-14 11:23:29,77429,930,13,312,0,312,wc-entregado
77515,2023-11-14 11:26:50,77429,930,35,840,0,840,wc-entregado
77391,2023-11-13 09:10:00,77517,930,4,820,0,820,wc-cancelled
77393,2023-11-13 09:15:43,77517,930,4,820,0,820,wc-cancelled
77394,2023-11-13 09:17:33,77517,930,3,615,0,615,wc-cancelled
77522,2023-11-14 11:58:21,77517,930,4,820,0,820,wc-entregado
77524,2023-11-14 12:00:57,77517,930,4,820,0,820,wc-entregado
77526,2023-11-14 12:04:23,77517,930,3,615,0,615,wc-entregado
77526,2023-11-14 12:04:23,76123,930,2,238,0,238,wc-entregado
77528,2023-11-14 12:23:04,54719,772,1,639,0,639,wc-entregado
77529,2023-11-14 12:34:55,77442,986,11,242,0,242,wc-entregado
77529,2023-11-14 12:34:55,77443,986,11,418,0,418,wc-entregado
77529,2023-11-14 12:34:55,74319,986,10,320,0,320,wc-entregado
77529,2023-11-14 12:34:55,76873,986,2,1338,0,1338,wc-entregado
77529,2023-11-14 12:34:55,59713,986,10,2630,0,2630,wc-entregado
77533,2023-11-14 14:15:37,73298,786,30,9870,0,9870,wc-cancelled
77534,2023-11-14 14:59:28,73223,68,10,1750,0,1750,wc-entregado
77534,2023-11-14 14:59:28,71809,68,12,3108,0,3108,wc-entregado
77534,2023-11-14 14:59:28,75487,68,2,756,0,756,wc-entregado
77535,2023-11-14 16:38:39,72077,530,20,7580,0,7580,wc-entregado
77537,2023-11-14 17:00:55,73461,530,100,1300,0,1300,wc-entregado
77549,2023-11-14 19:44:56,75186,1017,1,409,0,409,wc-entregado
77550,2023-11-14 19:48:35,75353,1017,1,869,0,869,wc-entregado
77551,2023-11-14 19:51:49,62416,1017,1,187,0,187,wc-entregado
77552,2023-11-14 19:56:46,75353,1017,1,869,0,869,wc-entregado
77553,2023-11-14 19:58:50,69179,1017,1,23,0,23,wc-entregado
77554,2023-11-14 20:02:43,62044,1017,1,899,0,899,wc-entregado
77561,2023-11-15 09:42:48,71787,1055,15,2850,0,2850,wc-entregado
77563,2023-11-15 10:09:38,69179,1017,1,23,0,23,wc-entregado
77567,2023-11-15 10:32:56,63005,886,150,6000,0,6000,wc-entregado
77567,2023-11-15 10:32:56,70027,886,50,2400,0,2400,wc-entregado
77567,2023-11-15 10:32:56,59705,886,50,1650,0,1650,wc-entregado
77567,2023-11-15 10:32:56,59703,886,100,3300,0,3300,wc-entregado
77567,2023-11-15 10:32:56,66728,886,50,2100,0,2100,wc-entregado
77567,2023-11-15 10:32:56,76902,886,30,2100,0,2100,wc-entregado
77568,2023-11-15 10:37:29,77566,1017,1,420,0,420,wc-entregado
77569,2023-11-15 10:41:52,77566,1017,1,420,0,420,wc-entregado
77573,2023-11-15 10:53:46,76325,1076,4,948,0,948,wc-entregado
77593,2023-11-15 11:28:42,77014,600,5,5395,0,5395,wc-entregado
77614,2023-11-15 13:22:20,77612,886,300,4800,0,4800,wc-entregado
77615,2023-11-15 13:53:14,68537,8,1,281,0,281,wc-entregado
77665,2023-11-15 16:20:06,76616,786,15,6585,0,6585,wc-entregado
77690,2023-11-16 08:07:24,62269,1409,40,8800,0,8800,wc-entregado
77692,2023-11-16 09:11:42,76320,799,1,277,0,277,wc-entregado
77692,2023-11-16 09:11:42,74686,799,3,2667,0,2667,wc-entregado
77692,2023-11-16 09:11:42,75908,799,1,869,0,869,wc-entregado
77705,2023-11-16 10:21:16,75158,1234,7,12915,0,12915,wc-entregado
77713,2023-11-16 10:34:45,72469,695,3,1035,0,1035,wc-entregado
77713,2023-11-16 10:34:45,67310,695,2,856,0,856,wc-entregado
77726,2023-11-16 11:01:10,46999,1245,7,2135,0,2135,wc-entregado
77726,2023-11-16 11:01:10,72077,1245,7,2653,0,2653,wc-entregado
77726,2023-11-16 11:01:10,75805,1245,7,1365,0,1365,wc-entregado
77760,2023-11-16 12:45:59,69315,199,50,11000,0,11000,wc-entregado
77760,2023-11-16 12:45:59,65717,199,50,4900,0,4900,wc-entregado
77765,2023-11-16 12:59:57,75805,937,40,7800,0,7800,wc-entregado
77766,2023-11-16 13:20:55,74856,1311,340,64940,0,64940,wc-entregado
77773,2023-11-16 15:18:20,75637,629,10,7390,0,7390,wc-entregado
77773,2023-11-16 15:18:20,76545,629,14,6398,0,6398,wc-entregado
77773,2023-11-16 15:18:20,74108,629,10,5200,0,5200,wc-entregado
77774,2023-11-16 15:43:26,72135,786,8,8160,0,8160,wc-entregado
77775,2023-11-16 15:51:03,70205,177,6,1956,0,1956,wc-entregado
77775,2023-11-16 15:51:03,75414,177,5,2745,0,2745,wc-entregado
77776,2023-11-16 15:53:17,76668,177,14,5446,0,5446,wc-entregado
77776,2023-11-16 15:53:17,74120,177,4,252,0,252,wc-entregado
77776,2023-11-16 15:53:17,74115,177,5,430,0,430,wc-entregado
77776,2023-11-16 15:53:17,62832,177,4,420,0,420,wc-entregado
77776,2023-11-16 15:53:17,70006,177,5,1795,0,1795,wc-entregado
77779,2023-11-16 17:05:17,64346,731,80,3280,0,3280,wc-entregado
77780,2023-11-16 17:34:28,71379,271,12,7980,0,7980,wc-entregado
77809,2023-11-17 10:05:58,69179,379,1,23,0,23,wc-cancelled
77810,2023-11-17 10:17:04,60328,870,1,29,0,29,wc-entregado
77835,2023-11-17 14:41:15,55097,1158,3,1068,0,1068,wc-entregado
77836,2023-11-17 14:51:50,61281,629,3,2355,0,2355,wc-entregado
77836,2023-11-17 14:51:50,60947,629,1,785,0,785,wc-entregado
77836,2023-11-17 14:51:50,12857,629,5,3945,0,3945,wc-entregado
77852,2023-11-17 15:32:54,47470,597,10,8990,0,8990,wc-entregado
77853,2023-11-17 15:35:55,70006,1174,10,3590,0,3590,wc-entregado
77853,2023-11-17 15:35:55,69274,1174,3,966,0,966,wc-entregado
77853,2023-11-17 15:35:55,77675,1174,10,220,0,220,wc-entregado
77853,2023-11-17 15:35:55,73460,1174,18,234,0,234,wc-entregado
77859,2023-11-17 16:46:35,76679,39,50,5800,0,5800,wc-entregado
77872,2023-11-17 18:14:34,77861,435,15,5025,0,5025,wc-entregado
77895,2023-11-18 10:22:08,77136,907,140,13860,0,13860,wc-cancelled
77923,2023-11-18 16:30:03,46999,177,6,1830,0,1830,wc-entregado
77923,2023-11-18 16:30:03,73548,177,10,3990,0,3990,wc-entregado
77931,2023-11-20 09:13:56,77861,1401,100,33500,0,33500,wc-entregado
77935,2023-11-20 10:07:10,77136,856,30,2970,0,2970,wc-entregado
77937,2023-11-20 10:12:58,76208,786,20,9380,0,9380,wc-entregado
77942,2023-11-20 10:21:22,64193,833,1,749,0,749,wc-entregado
77954,2023-11-20 11:39:15,70830,679,2,2998,0,2998,wc-entregado
77963,2023-11-20 12:21:27,77153,30,4,3156,0,3156,wc-entregado
77964,2023-11-20 12:22:41,70205,30,15,4890,0,4890,wc-entregado
77964,2023-11-20 12:22:41,70206,30,15,6225,0,6225,wc-entregado
77970,2023-11-20 13:13:44,76208,1169,140,65660,0,65660,wc-entregado
77971,2023-11-20 13:17:45,77823,490,5,4295,0,4295,wc-entregado
77970,2023-11-20 13:13:44,77957,1169,24,14136,0,14136,wc-entregado
77978,2023-11-20 14:55:26,77452,30,5,3845,0,3845,wc-entregado
77978,2023-11-20 14:55:26,75414,30,5,2745,0,2745,wc-entregado
77979,2023-11-20 15:09:49,74856,919,408,77928,0,77928,wc-entregado
77988,2023-11-20 15:27:36,12502,856,40,1040,0,1040,wc-entregado
77988,2023-11-20 15:27:36,77543,856,50,1100,0,1100,wc-entregado
77988,2023-11-20 15:27:36,58189,856,10,870,0,870,wc-entregado
77988,2023-11-20 15:27:36,58190,856,10,1130,0,1130,wc-entregado
78001,2023-11-20 16:32:49,77504,39,11,3707,0,3707,wc-entregado
78003,2023-11-20 16:49:41,75353,1234,10,8490,0,8490,wc-entregado
77979,2023-11-20 15:09:49,74856,919,510,96900,0,96900,wc-entregado
78033,2023-11-21 09:32:06,61372,30,2,2458,0,2458,wc-entregado
78033,2023-11-21 09:32:06,63642,30,2,3738,0,3738,wc-entregado
78033,2023-11-21 09:32:06,75327,30,2,3178,0,3178,wc-entregado
78034,2023-11-21 09:35:00,27336,890,1,899,0,899,wc-entregado
78039,2023-11-21 10:16:36,75186,1017,1,409,0,409,wc-entregado
78040,2023-11-21 10:22:46,62416,1017,1,187,0,187,wc-entregado
78041,2023-11-21 10:26:52,62044,1017,1,899,0,899,wc-entregado
78042,2023-11-21 10:34:14,77566,1017,1,420,0,420,wc-entregado
78044,2023-11-21 10:41:49,75186,1017,1,409,0,409,wc-entregado
78045,2023-11-21 10:45:59,75186,1017,1,409,0,409,wc-entregado
78046,2023-11-21 10:50:12,75353,1017,1,849,0,849,wc-entregado
78043,2023-11-21 10:41:03,75643,721,2,1358,0,1358,wc-entregado
78043,2023-11-21 10:41:03,68647,721,4,1196,0,1196,wc-entregado
78048,2023-11-21 10:54:14,75353,1017,1,849,0,849,wc-entregado
78043,2023-11-21 10:41:03,77682,721,2,358,0,358,wc-entregado
78050,2023-11-21 10:57:35,75353,1017,1,849,0,849,wc-entregado
78043,2023-11-21 10:41:03,73832,721,10,230,0,230,wc-entregado
78057,2023-11-21 10:59:59,75353,1017,1,849,0,849,wc-entregado
78061,2023-11-21 11:01:45,75353,1017,1,849,0,849,wc-entregado
78062,2023-11-21 11:03:30,62832,8,10,1050,0,1050,wc-cancelled
78062,2023-11-21 11:03:30,69561,8,4,600,0,600,wc-cancelled
78066,2023-11-21 11:05:29,61632,1017,1,1269,0,1269,wc-entregado
78043,2023-11-21 10:41:03,76712,721,4,136,0,136,wc-entregado
78043,2023-11-21 10:41:03,77444,721,2,1118,0,1118,wc-entregado
78071,2023-11-21 11:15:45,62416,1017,1,187,0,187,wc-entregado
78072,2023-11-21 11:18:47,62044,1017,1,899,0,899,wc-entregado
78073,2023-11-21 11:21:49,62416,1017,1,187,0,187,wc-entregado
78043,2023-11-21 10:41:03,77465,721,5,1165,0,1165,wc-entregado
78043,2023-11-21 10:41:03,74033,721,10,1500,0,1500,wc-entregado
78075,2023-11-21 11:32:12,75414,177,20,10980,0,10980,wc-cancelled
78076,2023-11-21 11:38:27,75414,177,1,549,0,549,wc-cancelled
78110,2023-11-21 13:52:32,61195,957,400,97200,0,97200,wc-entregado
78126,2023-11-21 14:49:35,77681,293,4,3556,0,3556,wc-entregado
78135,2023-11-21 15:05:33,63580,650,10,10590,0,10590,wc-entregado
78135,2023-11-21 15:05:33,64059,650,10,8590,0,8590,wc-entregado
78146,2023-11-21 16:26:04,74101,1357,1,1239,0,1239,wc-entregado
78147,2023-11-21 16:38:56,68646,1192,15,5835,0,5835,wc-entregado
78075,2023-11-21 11:32:12,75908,177,99,86031,0,86031,wc-cancelled
78177,2023-11-21 22:14:57,77861,541,185,61975,0,61975,wc-entregado
78183,2023-11-22 09:22:26,71129,1192,25,250,0,250,wc-entregado
77999,2023-11-20 16:28:47,75414,29,5,2745,0,2745,wc-entregado
78192,2023-11-22 09:37:00,73548,27,20,7980,0,7980,wc-entregado
78240,2023-11-22 12:31:45,45611,1412,16,1584,0,1584,wc-entregado
